"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A100_D0_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A75_D25_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A50_D50_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A25_D75_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D100_AA0_AD0_DA0_DD0_epoch1649240989","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA34_AD0_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD34_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA34_DD0_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA0_DD34_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA8.5_AD8.5_DA8.5_DD8.5_epoch1649246514"
"sample_26",-19.8552702144863,-651.60120971686,-693.678958808833,131.786899006643,-505.194864658569,304.80438879462,497.449539775162,-276.551396223851,-770.107300679227,1333.71627008875
"sample_762",-465.652231081746,-923.05556390157,643.351514264223,4315.00168349907,-1291.76818505451,402.875115834259,-75.405805587837,1271.81275812385,-988.022237639851,395.476373447879
"sample_551",1902.51465484873,-1295.58366970243,-2130.87754380161,-75.7148580540791,1349.80958906247,2317.17289082812,1762.69062584629,840.070949896229,-243.912637446436,1903.38450134636
"sample_52",-1553.5143600414,1872.39020106251,-1458.30261909954,667.056424747057,-2042.66510088854,1691.90706154032,956.325448503605,-715.763706324598,-1570.474332082,856.70988292638
"sample_420",2780.33318571401,1115.32246286811,-1393.09801444533,-1215.24947910536,-53.7369675353685,2363.43196790398,171.871231164244,-138.9791032446,515.630456887864,327.789428258643
"sample_48",3939.35044201363,3248.03277103612,-1374.82896785421,960.103681948685,-1917.39806928114,1364.85378452735,-678.175127419555,2559.70329683679,-1184.5053232482,-560.161215797315
"sample_578",3333.05215276727,1891.63426518286,1112.16798147484,-767.93070050992,-1588.96653367771,846.696544423315,600.698991254885,1760.44648739744,-589.008423093102,1987.19378260887
"sample_109",-424.076635769526,2635.31096284454,1070.17788852562,2219.00038661575,3792.9171974377,-1031.43424555204,-472.981999599138,2049.07006340403,1698.6405452473,1780.25565028559
"sample_310",2450.42206339948,-433.496494430853,329.663696926349,-831.046211505319,1895.28229217519,690.348740852122,777.103803158001,726.850940510213,-1180.0309831724,-177.137686074345
"sample_326",4299.45486357978,875.256510375549,435.977997481023,43.9738841484627,1373.72447981018,768.273073280102,1343.75103117244,-1767.22741633412,1058.78015635757,1240.75845580273
"sample_301",3137.28533775682,1626.66111805393,336.260741485598,2347.82886638244,995.75081299902,-741.740510034594,1752.87536036183,226.571008697446,-419.325688583262,172.811525586519
"sample_331",1584.44852284446,1323.03892047584,14.0372088674587,-786.676229501449,-933.493285820319,-921.332093643744,-710.070758487711,1185.58589143337,840.281053717556,480.631400827093
"sample_511",-1213.13473690132,671.531386683987,281.968189068191,774.160578082847,676.285175364406,-295.54393851542,1137.91503513981,615.778896022582,2620.64133858936,859.845553866424
"sample_175",6597.90101361706,605.711464976445,-1143.80747717775,1846.71210486393,-2196.53245599675,431.365197389144,483.357709017533,148.632992843945,1246.1169304184,1062.64616412826
"sample_267",4180.94385691745,2255.91250596075,556.132685857702,637.69124311245,-981.215166453976,1785.94105868335,1580.55811561832,-280.398495737566,-212.793950263899,1279.17085703888
"sample_386",328.241684015687,-775.481187204088,1421.20997251922,-2891.48862363525,-2187.17038893538,312.547311076997,1007.18988639637,350.58839357286,278.450667986216,846.459028393452
"sample_347",2571.77352871769,993.754224379561,-992.392119330316,1996.58129746162,1152.03792803553,-82.3371391224795,-308.123108648157,-160.992898484531,457.041638179229,772.369275758914
"sample_329",1712.43821920128,1289.36526207105,524.732629136698,1676.78373597974,1801.28878102733,2111.18652343363,691.261365031153,-568.537973883482,592.951809644403,232.276565088657
"sample_59",-3516.89459440288,-640.080275934413,1785.0673178939,-151.347567619372,202.406736627304,2378.2696042597,1187.12022039355,-1748.60603482355,147.373464780674,677.470013456618
"sample_580",849.027852600096,3557.39226316464,1266.55100539087,-684.034287089846,-795.792585019176,2097.2803036198,556.098909477674,-90.877851089973,-1462.0639507776,774.467044472749
"sample_709",-2330.45636780751,1416.21535939186,-209.13141510962,2412.76948890736,-2165.26121728427,203.967695767123,603.177560766983,681.26772765429,643.342365325054,675.405632353715
"sample_620",1253.29924921085,419.610761005854,1205.08300714995,4424.67955637628,-1336.17334372937,121.047636745237,1398.88762654078,768.153733831561,634.866003566358,1378.06568763324
"sample_421",3123.11369989767,1414.61237405483,-266.447737186471,658.16635658027,-1003.47540727433,1956.35402188184,-419.964299229359,-678.677831988457,396.797256447863,270.657722051869
"sample_402",2905.52859770301,-493.057253695717,-404.817767586005,-402.826609511881,80.1762557770282,1431.49130158495,-704.501068032549,-580.969593269541,579.459535740029,-46.2788047697934
"sample_432",1116.40135156837,-277.545358626127,674.945516965477,-806.995769665766,-1959.1415486367,2907.1818695135,1076.11347142829,1888.32571168712,556.830054320277,-87.1189695131402
"sample_406",3480.9526927001,146.122627908969,-469.07903715662,4096.29053336733,-1052.50991214878,2096.03489426622,2989.66631433886,-789.010493150151,863.664846397378,476.067530641296
"sample_224",3667.41877384241,-387.973592152441,-574.632116428995,-808.835672165883,1150.73804263033,376.756491884292,-226.092627378113,116.130908192547,-558.819690343856,987.40869254315
"sample_264",4610.31601661273,1768.95961523436,215.191812502383,331.715320460017,-1507.70131662399,441.411402813467,-1187.12616553529,911.909667318636,-1259.38962818734,702.892458214637
"sample_874",-1826.43277564661,1242.25235817788,2683.37348555676,-300.126485122439,778.340898365246,1044.05427129563,2264.99406178139,1875.65795278279,-105.550476925617,2177.89044660345
"sample_945",-4948.74610269683,1324.30225761552,342.843729734692,-1726.9847945468,-738.77695595229,1214.71646714536,607.496024270916,-461.741796476341,1604.37041165697,-1085.24045245746
"sample_110",1686.61509593085,5116.13928082373,-1116.4890256422,1152.06625956714,1158.10270159602,2296.23422677296,-101.539651700593,1641.93166653515,-728.832291828875,304.907042705901
"sample_512",-932.048949585411,1877.56834522729,-63.6271542252363,2169.15823069771,364.600283796991,1879.89883765179,-58.6224688550024,1674.60995700538,1165.14057933892,1466.84707666164
"sample_289",-1135.07079982085,835.30011391535,976.3420391667,3297.13064773835,674.303979244937,1170.22441793407,-387.502069808317,-184.853999521008,374.917141102035,1434.36200583105
"sample_514",2997.54053764276,1788.89578945674,-553.962469928182,4785.54176462054,-501.649629714806,440.934677350898,-1332.30429674612,969.278271359086,975.742174713185,-254.270137755997
"sample_291",676.595182181847,3527.44797999171,-609.177646156028,-1112.13924880852,2852.59644480759,787.234257197372,-1734.11155349983,1712.06870259161,-116.282319672986,1021.19541991911
"sample_287",1831.64358190494,1440.95046639943,938.404473048392,1746.4609738462,-827.121621814919,2325.86707363914,-1624.96275444231,568.781766948171,336.795327289684,471.496520690939
"sample_358",3904.85198249154,1795.04518359011,1308.51000186505,452.934646312945,-1232.67560174879,952.597015958763,-1400.5872802744,-88.3153030781996,755.889056332641,1211.7106944897
"sample_640",679.711337055122,1003.59202675166,1333.72411775057,-2739.03791142897,335.230381002737,837.345149133889,-318.485767734515,763.822568493091,-120.871339907002,881.155509055518
"sample_637",-402.69646721564,1328.11110768678,3241.26282595657,173.877334996959,-2144.94035489139,-377.497529458354,1111.26821195672,243.206941715485,322.747107876616,2306.16000058008
"sample_626",4789.83022847848,770.534235328491,540.808152338712,2393.2721943335,1470.28421020689,704.108201399245,897.752289445295,2494.32367796091,74.9248852551906,486.841255566449
"sample_707",2125.76700642685,799.334606976027,1828.5987240028,1883.41290035619,-3666.47581123192,2403.03405661877,771.793871968144,535.376957041804,51.5138054514663,1449.63227814912
"sample_153",4603.29728566783,1600.42056699536,-1235.86769792444,722.107074473239,-3156.43730243778,1463.00491794158,696.863246250733,281.588225615714,-120.582923428241,-511.461051457819
"sample_270",2391.11277646254,-2969.50695570123,858.117986465296,1855.2923993164,-1869.06461176159,-162.153222575491,-230.508339135854,-335.670471180696,659.246972012724,2434.24751726888
"sample_125",2874.12505325829,-1575.90419928598,1561.2081999396,3851.03109342946,-1645.75403479991,1765.29565141443,979.715760583335,756.293696430445,575.812051763382,2147.39224868137
"sample_284",-1901.92530272887,1814.81121806199,1830.63178485275,2455.5738964335,-1954.86745705203,1269.24731252088,-883.688181801933,906.418173940182,-186.145461129845,1435.04131745717
"sample_322",-1138.89188099291,-978.040643099567,131.990545531781,2017.43687101549,-1863.32730902285,120.698451657782,-319.620238570657,1128.64480956896,1394.09745906816,90.146147765488
"sample_305",-2465.18277030353,-1853.7768056263,1099.45811374834,904.312027527692,-1279.51639979188,694.321953363596,-1454.46734808839,994.766769281002,726.605609336566,501.76008271675
"sample_462",1662.48862170284,1055.36670139104,3472.11313024882,1192.2225453593,3159.39014768162,1014.04787208956,1925.08155809157,79.2607231288689,-227.023937329466,2490.18766169486
"sample_116",131.999991222697,-3074.04072049844,1880.05826293428,1194.87542257128,214.335993323842,870.87130846287,766.466883224348,-1317.86720608436,105.84343037214,777.98590955669
"sample_826",4068.08009680108,-4323.35652581626,1209.471444898,1116.37700003083,2216.28308677567,2203.43806352566,-670.419279419178,-849.025505541389,-463.366296175966,1312.55944961347
"sample_803",2448.93689628438,2086.46702040467,624.500859582832,966.053350072475,-839.217149824629,413.239513183463,-977.466943577009,-36.3946578332818,319.622676475431,1290.93642188885
"sample_324",5344.93717191575,4156.80561085668,-810.529102202175,1169.04535676765,-653.479331892107,554.876934282222,-1574.40434321383,793.268901891229,1464.01710578275,1146.54726483867
"sample_279",1340.90395364753,-1758.81131324723,1093.50789514403,904.425389096301,-3433.68970907569,376.262425052017,-757.535629835998,1059.51320892288,1050.43812860864,1591.4401614042
"sample_736",-818.747091416999,1155.79985106239,1965.75577955387,1832.09277029616,2657.39237978177,437.424113418304,738.244860750208,104.194956443721,1094.48118853735,810.950195405826
"sample_828",-747.872272442217,-625.838116493165,-204.256659404115,270.102032377642,641.526972624488,1383.23314296391,67.5759202568555,218.011311643577,950.486653917606,2439.02663433084
"sample_936",2713.97200383556,1363.2087326685,-332.590891454461,-184.911116085322,860.434762891128,183.376857772587,-1968.15299117483,-56.9270239739969,2056.25795730637,1344.65411392914
"sample_532",5333.90428563273,-1017.92631651582,2650.82171325692,2002.83728323789,-1026.8553517581,280.019391214812,-1637.22373411199,2140.45524343324,834.946334345273,1545.67019977943
"sample_923",2557.93489358482,104.247499767346,1511.45424299236,906.068794504164,-281.014258781003,-285.918949056257,-1898.99945815196,1269.29183675189,865.839025812471,1820.10182526952
"sample_369",3631.22257794251,1715.55712977546,1965.34842427537,395.913003153458,1752.87052095408,3656.83637927528,145.979572856251,-363.549150304925,-307.161720164638,-85.3771199320252
"sample_179",696.847747989989,-3726.26939820363,250.728516758944,1189.41382540862,-75.4998246323151,936.050441795713,206.468766185488,-1509.44634846795,853.273541718605,1383.79563353709
"sample_610",-741.680428958505,1700.56685084567,858.960149395115,813.498353655408,-615.151956224076,27.6993653509862,377.767443999815,-398.380452080557,-200.578145648141,478.504633360483
"sample_298",2841.42112165267,26.9922600359646,-1703.08066907809,35.2343534858466,323.584067385405,1089.2438220384,1128.25457137817,-305.250373725558,1059.00411056458,-294.180181694071
"sample_299",104.036668946361,2030.05417319042,-472.71825646597,159.016012562329,-586.53000759763,1604.2431879898,1007.6155148603,919.377193303997,422.696453465379,287.11963187074
"sample_202",-1735.33253164481,-3045.47935859821,4073.37558015422,166.262192101265,794.007460651738,427.323584152221,1460.53047343957,-600.241575881938,1146.90021681566,2760.32467357307
"sample_188",38.4324024358463,449.202732469405,1402.88223860811,1403.37655774791,802.857534793654,2292.02304510722,476.328279509929,1587.85247343791,-303.614654151583,1588.07587444585
"sample_313",-2101.3674333747,1821.57427784611,671.961433980983,-1646.34614288557,-265.41748638415,-158.496801495261,-978.637290594702,605.903074722235,-565.82993199091,-593.01253628805
"sample_991",-1049.88117815029,11.193889366967,170.753765434918,-2425.36220020079,-2887.28687880492,512.406090469605,1855.03445026407,-548.680656763449,1093.75986483267,2623.18765783591
"sample_673",1067.05273257988,1331.32126388081,-1322.06407226204,-1683.73006304674,-1712.39081107407,1728.96718576116,1764.5617859477,640.024302493164,1117.39392522557,1204.15946145827
"sample_119",3642.60102678691,-928.996729064657,943.186526436376,-2428.16031723529,1086.40506302416,562.257283277433,47.0191973455971,172.784336395169,1066.15474544078,3295.59278527538
"sample_248",448.440784664688,2117.41481532528,-3470.1133165616,-1808.81494311724,418.908851804071,740.829689689682,1864.30951138621,760.45131772252,-447.993444132774,2360.08862447879
"sample_303",1182.02853314893,1720.70304093584,-2730.5273401017,1161.01301231936,-1991.50564020838,864.297316807863,1913.90650875662,-751.841321297581,396.07956013674,126.879328829247
"sample_207",-1263.14049519233,-652.963491582,1939.04789712396,918.40003072807,-442.01844929106,2446.5590627404,1197.69362684568,-940.945305188994,-1353.07325689015,-24.9441737932113
"sample_84",-165.474311448418,-131.275375908421,215.817859734516,-268.80068752505,2376.88393488932,923.837903063056,2144.05832470568,93.3259856614825,-213.279995332719,2.71873992511223
"sample_573",-271.850430090271,616.209879239137,-241.341854020787,-2803.41760639678,-2018.33549053623,500.329775274536,-210.010361166662,483.08284706509,-1396.20825315027,1785.10694753373
"sample_150",-591.461610050703,-2972.93404456318,-2213.89645969059,774.98322645788,-1089.04482651089,1188.83832821083,-1111.47509013995,-321.5591536249,175.876674989662,2049.45149459119
"sample_928",-2127.51085482886,1880.5426955803,-1731.62587429837,333.200781204246,1297.44031071535,1252.2228162174,597.992823529774,1210.01809174577,-538.78336727658,-780.798377012207
"sample_383",3331.45572306943,611.025402436486,-2946.92941103201,754.380715675432,-2670.87423126075,2131.48899291537,753.919256619739,1845.01910582167,645.049303002085,956.568201386564
"sample_206",1819.16727568514,-2574.203505097,233.736480200196,46.7287058712931,-622.644908551275,1564.79219589578,1991.59400608521,-440.866907183846,-213.30243100491,385.352040978486
"sample_266",1478.96180925656,-1677.45557156406,-2469.95368738244,2192.78445163113,-572.859318867516,730.744112889841,1394.41429106261,77.157770962675,76.8113220897831,1016.43414271776
"sample_85",3460.0529491034,2485.77640155598,1879.75497823414,2579.012577048,-552.381465778996,1170.8570497486,111.906011056866,2695.85041131559,-300.922853122862,408.954529622504
"sample_292",1640.95622516335,2168.02264429494,1178.63102154291,3699.78485907731,-2292.65442314286,369.788129991924,962.005986374545,83.7601698364035,2021.52658148658,1772.13802956388
"sample_518",630.578852354551,403.153833587852,-2428.66932451694,-1491.69821415025,126.117410448621,2628.82723579381,697.036778954801,1247.29238567927,1169.15285349648,364.57064670636
"sample_16",800.262788633301,-775.115915590917,-585.147754019802,-1177.2405191871,690.8014782177,3583.32442047873,1407.89347640356,-303.645488909288,-476.518776407574,1782.19649140021
"sample_146",2324.22003774371,1345.00360655104,-770.41182510798,-1317.26625596275,1122.97925852994,735.304406157578,1602.91955005288,1201.22196183644,1515.13846256134,605.791365475482
"sample_853",759.467962869545,1601.09072879028,-1240.91570719153,1387.60165262748,3398.0433580819,385.594206407334,-469.975021869514,738.339661675043,196.280057580536,870.17191078165
"sample_197",-2643.72402082043,-2403.76807897928,-454.268841869624,-2490.47968551808,1863.4701235208,1043.36282070054,1000.57654420265,-1858.63771459172,-1549.84028878138,2198.47101396306
